placeDcid,placeName,Date:RetailDrugDistribution_DrugDistribution_TincuredOpium,Value:RetailDrugDistribution_DrugDistribution_TincuredOpium,Source:RetailDrugDistribution_DrugDistribution_TincuredOpium
geoId/17113,McLean County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17113,McLean County,2016-10,3.41,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17113,McLean County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17113,McLean County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17113,McLean County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17113,McLean County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2016-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2016-10,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17115,Macon County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2016-01,0.61,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2016-10,0.61,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2017-04,0.61,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17117,Macoupin County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17123,Marshall County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17123,Marshall County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17123,Marshall County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17123,Marshall County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2016-01,0.32,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2016-10,0.32,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2017-04,0.32,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17125,Mason County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2016-01,0.37,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2016-10,0.37,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2017-04,0.37,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17129,Menard County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17135,Montgomery County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2016-01,1.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2016-10,1.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2017-04,1.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17137,Morgan County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17141,Ogle County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17141,Ogle County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17141,Ogle County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17141,Ogle County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17143,Peoria County,2017-01,3.89,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17143,Peoria County,2017-04,3.89,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17143,Peoria County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17143,Peoria County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2016-10,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2017-01,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2017-04,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17147,Piatt County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2016-01,0.98,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2016-10,0.98,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2017-04,0.98,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17167,Sangamon County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2016-01,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2016-10,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2017-04,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17169,Schuyler County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2016-01,0.15,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2016-10,0.15,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2017-04,0.15,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17171,Scott County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2016-01,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2016-04,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2016-10,0.25,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2017-01,0.73,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2017-04,0.74,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17179,Tazewell County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2016-10,0.29,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2017-01,0.29,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2017-04,0.29,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17183,Vermilion County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17197,Will County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17197,Will County,2016-04,0.17,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17197,Will County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17197,Will County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17201,Winnebago County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17201,Winnebago County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17201,Winnebago County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17201,Winnebago County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2016-01,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2016-04,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2016-10,0.21,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2017-01,0.11,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2017-04,0.11,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/17203,Woodford County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18003,Allen County,2016-01,4.72,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18003,Allen County,2016-04,4.72,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18003,Allen County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18003,Allen County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2016-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2016-04,0.04,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2016-07,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2016-10,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2017-01,0.07,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18005,Bartholomew County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18007,Benton County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18007,Benton County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18007,Benton County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18007,Benton County,2016-10,0.14,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2016-01,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2016-04,0.07,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2016-07,0.08,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2016-10,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2017-01,0.23,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18011,Boone County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2016-01,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2016-04,0.13,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2016-07,0.16,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2016-10,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2017-01,0.21,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18013,Brown County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2016-10,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18015,Carroll County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18023,Clinton County,2017-01,0.08,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18023,Clinton County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18023,Clinton County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18023,Clinton County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2017-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18031,Decatur County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18035,Delaware County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/18035,Delaware County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
